"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW";"ZFW_NEW";"MIN_REL";"SD_RELgrMIN";"ZFW_V3";"ZFW_V4";"ZFW_V5"
5;3;2;10;1;0;0;1;7,13996897592455;1;0;0,2;99,8;1,8;99,76
4;4;2;10;1;0;0;1;7,59099025766973;1;0;0,25;99,75;1,75;99,7
4;3;3;10;1;0;0;1;7,59099025766973;1;0;0,25;99,75;1,75;99,7
7;1;1;9;1;0;0;1;5,16176764374936;1;0;0,143;99,857;1,857;99,8284
6;2;1;9;1;0;0;1;5,66226293435947;1;0;0,167;99,833;1,833;99,7996
5;3;1;9;1;0;0;1;6,13996897592455;1;0;0,2;99,8;1,8;99,76
5;2;2;9;1;0;0;1;6,13996897592455;1;0;0,2;99,8;1,8;99,76
4;4;1;9;1;0;0;1;6,59099025766973;1;0;0,25;99,75;1,75;99,7
4;3;2;9;1;0;0;1;6,59099025766973;1;0;0,25;99,75;1,75;99,7
3;3;3;9;1;0;0;1;7,01311424753546;1;0;0,333;99,667;1,667;99,6004
11;2;2;15;0;0;2;2;8,04010535453724;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
10;3;2;15;0;0;2;2;8,62341325190349;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
9;4;2;15;0;0;2;2;9,19615242270663;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
9;3;3;15;0;0;2;2;8,52948575603997;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
8;5;2;15;0;0;2;2;9,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;4;3;15;0;0;2;2;9,09016179334422;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;6;2;15;0;0;2;2;10,3035170706589;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;5;3;15;0;0;2;2;9,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;4;4;15;0;0;2;2;9,30351707065885;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
6;6;3;15;0;0;2;2;10,166991958811;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;5;4;15;0;0;2;2;9,83365862547764;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;5;5;15;0;0;2;2;10,1437015248821;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
10;2;2;14;0;0;2;2;7,62341325190349;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
9;3;2;14;0;0;2;2;8,19615242270663;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;4;2;14;0;0;2;2;8,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;3;3;14;0;0;2;2;8,09016179334422;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;5;2;14;0;0;2;2;9,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;4;3;14;0;0;2;2;8,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;6;2;14;0;0;2;2;9,83365862547764;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;5;3;14;0;0;2;2;9,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;4;4;14;0;0;2;2;8,83365862547764;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;5;4;14;0;0;2;2;9,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
9;2;2;13;0;0;2;2;7,19615242270663;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;3;2;13;0;0;2;2;7,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;4;2;13;0;0;2;2;8,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;3;3;13;0;0;2;2;7,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;5;2;13;0;0;2;2;8,83365862547764;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;4;3;13;0;0;2;2;8,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;5;3;13;0;0;2;2;8,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;4;4;13;0;0;2;2;8,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
8;2;2;12;0;0;2;2;6,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;3;2;12;0;0;2;2;7,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;4;2;12;0;0;2;2;7,83365862547763;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;3;3;12;0;0;2;2;7,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;5;2;12;0;0;2;2;8,34370152488211;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;4;3;12;0;0;2;2;7,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
4;4;4;12;0;0;2;2;7,82842712474619;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
7;2;2;11;0;0;2;2;6,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;3;2;11;0;0;2;2;6,83365862547763;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;4;2;11;0;0;2;2;7,34370152488211;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;3;3;11;0;0;2;2;6,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
4;4;3;11;0;0;2;2;7,16176045807952;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;2;2;10;0;0;2;2;5,83365862547763;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;3;2;10;0;0;2;2;6,34370152488211;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
4;4;2;10;0;0;2;2;6,82842712474619;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
4;3;3;10;0;0;2;2;6,16176045807952;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;2;2;9;0;0;2;2;5,34370152488211;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
4;3;2;9;0;0;2;2;5,82842712474619;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
3;3;3;9;0;0;2;2;5,61284039028811;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
13;1;1;15;0;1;1;2;6,84632504202305;2;0;0;200;4;200
12;2;1;15;0;1;1;2;6,94741959094125;2;0;0,354;199,646;3,292;199,5752
11;3;1;15;0;1;1;2;7,37343868787057;2;0;0,471;199,529;3,058;199,4348
11;2;2;15;0;1;1;2;7,04010535453724;2;0;0;200;4;200
10;4;1;15;0;1;1;2;7,87341325190349;2;0;0,53;199,47;2,94;199,364
10;3;2;15;0;1;1;2;7,45674658523683;2;0;0,118;199,882;3,764;199,8584
9;5;1;15;0;1;1;2;8,39615242270663;2;0;0,566;199,434;2,868;199,3208
9;4;2;15;0;1;1;2;7,94615242270663;2;0;0,177;199,823;3,646;199,7876
9;3;3;15;0;1;1;2;7,8628190893733;2;0;0;200;4;200
8;6;1;15;0;1;1;2;8,92349512667755;2;0;0,589;199,411;2,822;199,2932
8;5;2;15;0;1;1;2;8,45682846001088;2;0;0,212;199,788;3,576;199,7456
8;4;3;15;0;1;1;2;8,34016179334422;2;0;0,059;199,941;3,882;199,9292
7;7;1;15;0;1;1;2;9,44637421351599;2;0;0,606;199,394;2,788;199,2728
7;6;2;15;0;1;1;2;8,97018373732552;2;0;0,236;199,764;3,528;199,7168
7;5;3;15;0;1;1;2;8,83685040399219;2;0;0,094;199,906;3,812;199,8872
7;4;4;15;0;1;1;2;8,80351707065885;2;0;0;200;4;200
6;6;3;15;0;1;1;2;9,33365862547764;2;0;0,118;199,882;3,764;199,8584
6;5;4;15;0;1;1;2;9,28365862547763;2;0;0,035;199,965;3,93;199,958
5;5;5;15;0;1;1;2;9,74370152488211;2;0;0;200;4;200
12;1;1;14;0;1;1;2;6,44741959094125;2;0;0;200;4;200
11;2;1;14;0;1;1;2;6,54010535453724;2;0;0,354;199,646;3,292;199,5752
10;3;1;14;0;1;1;2;6,95674658523683;2;0;0,471;199,529;3,058;199,4348
10;2;2;14;0;1;1;2;6,62341325190349;2;0;0;200;4;200
9;4;1;14;0;1;1;2;7,44615242270663;2;0;0,53;199,47;2,94;199,364
9;3;2;14;0;1;1;2;7,02948575603997;2;0;0,118;199,882;3,764;199,8584
8;5;1;14;0;1;1;2;7,95682846001088;2;0;0,566;199,434;2,868;199,3208
8;4;2;14;0;1;1;2;7,50682846001088;2;0;0,177;199,823;3,646;199,7876
8;3;3;14;0;1;1;2;7,42349512667755;2;0;0;200;4;200
7;6;1;14;0;1;1;2;8,47018373732552;2;0;0,589;199,411;2,822;199,2932
7;5;2;14;0;1;1;2;8,00351707065885;2;0;0,212;199,788;3,576;199,7456
7;4;3;14;0;1;1;2;7,88685040399218;2;0;0,059;199,941;3,882;199,9292
6;6;2;14;0;1;1;2;8,5003252921443;2;0;0,236;199,764;3,528;199,7168
6;5;3;14;0;1;1;2;8,36699195881097;2;0;0,094;199,906;3,812;199,8872
6;4;4;14;0;1;1;2;8,33365862547764;2;0;0;200;4;200
5;5;4;14;0;1;1;2;8,79370152488211;2;0;0,035;199,965;3,93;199,958
11;1;1;13;0;1;1;2;6,04010535453724;2;0;0;200;4;200
10;2;1;13;0;1;1;2;6,12341325190349;2;0;0,354;199,646;3,292;199,5752
9;3;1;13;0;1;1;2;6,52948575603997;2;0;0,471;199,529;3,058;199,4348
9;2;2;13;0;1;1;2;6,19615242270663;2;0;0;200;4;200
8;4;1;13;0;1;1;2;7,00682846001088;2;0;0,53;199,47;2,94;199,364
8;3;2;13;0;1;1;2;6,59016179334422;2;0;0,118;199,882;3,764;199,8584
7;5;1;13;0;1;1;2;7,50351707065885;2;0;0,566;199,434;2,868;199,3208
7;4;2;13;0;1;1;2;7,05351707065885;2;0;0,177;199,823;3,646;199,7876
7;3;3;13;0;1;1;2;6,97018373732552;2;0;0;200;4;200
6;6;1;13;0;1;1;2;8,0003252921443;2;0;0,589;199,411;2,822;199,2932
6;5;2;13;0;1;1;2;7,53365862547763;2;0;0,212;199,788;3,576;199,7456
6;4;3;13;0;1;1;2;7,41699195881097;2;0;0,059;199,941;3,882;199,9292
5;5;3;13;0;1;1;2;7,87703485821544;2;0;0,094;199,906;3,812;199,8872
5;4;4;13;0;1;1;2;7,84370152488211;2;0;0;200;4;200
10;1;1;12;0;1;1;2;5,62341325190349;2;0;0;200;4;200
9;2;1;12;0;1;1;2;5,69615242270663;2;0;0,354;199,646;3,292;199,5752
8;3;1;12;0;1;1;2;6,09016179334422;2;0;0,471;199,529;3,058;199,4348
8;2;2;12;0;1;1;2;5,75682846001088;2;0;0;200;4;200
7;4;1;12;0;1;1;2;6,55351707065885;2;0;0,53;199,47;2,94;199,364
7;3;2;12;0;1;1;2;6,13685040399218;2;0;0,118;199,882;3,764;199,8584
6;5;1;12;0;1;1;2;7,03365862547763;2;0;0,566;199,434;2,868;199,3208
6;4;2;12;0;1;1;2;6,58365862547763;2;0;0,177;199,823;3,646;199,7876
6;3;3;12;0;1;1;2;6,5003252921443;2;0;0;200;4;200
5;5;2;12;0;1;1;2;7,04370152488211;2;0;0,212;199,788;3,576;199,7456
5;4;3;12;0;1;1;2;6,92703485821544;2;0;0,059;199,941;3,882;199,9292
4;4;4;12;0;1;1;2;7,32842712474619;2;0;0;200;4;200
9;1;1;11;0;1;1;2;5,19615242270663;2;0;0;200;4;200
8;2;1;11;0;1;1;2;5,25682846001088;2;0;0,354;199,646;3,292;199,5752
7;3;1;11;0;1;1;2;5,63685040399218;2;0;0,471;199,529;3,058;199,4348
7;2;2;11;0;1;1;2;5,30351707065885;2;0;0;200;4;200
6;4;1;11;0;1;1;2;6,08365862547763;2;0;0,53;199,47;2,94;199,364
6;3;2;11;0;1;1;2;5,66699195881097;2;0;0,118;199,882;3,764;199,8584
5;5;1;11;0;1;1;2;6,54370152488211;2;0;0,566;199,434;2,868;199,3208
5;4;2;11;0;1;1;2;6,09370152488211;2;0;0,177;199,823;3,646;199,7876
5;3;3;11;0;1;1;2;6,01036819154878;2;0;0;200;4;200
4;4;3;11;0;1;1;2;6,41176045807952;2;0;0,059;199,941;3,882;199,9292
8;1;1;10;0;1;1;2;4,75682846001088;2;0;0;200;4;200
7;2;1;10;0;1;1;2;4,80351707065885;2;0;0,354;199,646;3,292;199,5752
6;3;1;10;0;1;1;2;5,16699195881097;2;0;0,471;199,529;3,058;199,4348
6;2;2;10;0;1;1;2;4,83365862547763;2;0;0;200;4;200
5;4;1;10;0;1;1;2;5,59370152488211;2;0;0,53;199,47;2,94;199,364
5;3;2;10;0;1;1;2;5,17703485821544;2;0;0,118;199,882;3,764;199,8584
4;4;2;10;0;1;1;2;5,57842712474619;2;0;0,177;199,823;3,646;199,7876
4;3;3;10;0;1;1;2;5,49509379141286;2;0;0;200;4;200
7;1;1;9;0;1;1;2;4,30351707065885;2;0;0;200;4;200
6;2;1;9;0;1;1;2;4,33365862547763;2;0;0,354;199,646;3,292;199,5752
5;3;1;9;0;1;1;2;4,67703485821544;2;0;0,471;199,529;3,058;199,4348
5;2;2;9;0;1;1;2;4,34370152488211;2;0;0;200;4;200
4;4;1;9;0;1;1;2;5,07842712474619;2;0;0,53;199,47;2,94;199,364
4;3;2;9;0;1;1;2;4,66176045807952;2;0;0,118;199,882;3,764;199,8584
3;3;3;9;0;1;1;2;4,94617372362144;2;0;0;200;4;200
12;2;1;15;0;2;0;2;7,44741959094125;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
11;3;1;15;0;2;0;2;7,37343868787057;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
11;2;2;15;0;2;0;2;8,04010535453724;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
10;4;1;15;0;2;0;2;7,62341325190349;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
10;3;2;15;0;2;0;2;7,95674658523682;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
9;5;1;15;0;2;0;2;7,99615242270663;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
9;4;2;15;0;2;0;2;8,19615242270663;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
9;3;3;15;0;2;0;2;8,52948575603996;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
8;6;1;15;0;2;0;2;8,42349512667755;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
8;5;2;15;0;2;0;2;8,55682846001088;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
8;4;3;15;0;2;0;2;8,75682846001088;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
7;7;1;15;0;2;0;2;8,87494564208742;1,24302618535723;0;0,286;124,016618535723;2,1305468817023;123,959418535723
7;6;2;15;0;2;0;2;8,97018373732552;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
7;5;3;15;0;2;0;2;9,10351707065885;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
7;4;4;15;0;2;0;2;9,30351707065885;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
6;6;3;15;0;2;0;2;9,5003252921443;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
6;5;4;15;0;2;0;2;9,63365862547763;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
5;5;5;15;0;2;0;2;10,1437015248821;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
11;2;1;14;0;2;0;2;7,04010535453724;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
10;3;1;14;0;2;0;2;6,95674658523682;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
10;2;2;14;0;2;0;2;7,62341325190349;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
9;4;1;14;0;2;0;2;7,19615242270663;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
9;3;2;14;0;2;0;2;7,52948575603997;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
8;5;1;14;0;2;0;2;7,55682846001088;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
8;4;2;14;0;2;0;2;7,75682846001088;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
8;3;3;14;0;2;0;2;8,09016179334422;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;6;1;14;0;2;0;2;7,97018373732552;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
7;5;2;14;0;2;0;2;8,10351707065885;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
7;4;3;14;0;2;0;2;8,30351707065885;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
6;6;2;14;0;2;0;2;8,5003252921443;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
6;5;3;14;0;2;0;2;8,63365862547763;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
6;4;4;14;0;2;0;2;8,83365862547764;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;5;4;14;0;2;0;2;9,14370152488211;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
10;2;1;13;0;2;0;2;6,62341325190349;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
9;3;1;13;0;2;0;2;6,52948575603997;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
9;2;2;13;0;2;0;2;7,19615242270663;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;4;1;13;0;2;0;2;6,75682846001088;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
8;3;2;13;0;2;0;2;7,09016179334422;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;5;1;13;0;2;0;2;7,10351707065885;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
7;4;2;13;0;2;0;2;7,30351707065885;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
7;3;3;13;0;2;0;2;7,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;6;1;13;0;2;0;2;7,5003252921443;1,19198262038019;0;0,333;118,865262038019;1,98703502817377;118,798662038019
6;5;2;13;0;2;0;2;7,63365862547763;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
6;4;3;13;0;2;0;2;7,83365862547763;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;5;3;13;0;2;0;2;8,14370152488211;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
5;4;4;13;0;2;0;2;8,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
9;2;1;12;0;2;0;2;6,19615242270663;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
8;3;1;12;0;2;0;2;6,09016179334422;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
8;2;2;12;0;2;0;2;6,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;4;1;12;0;2;0;2;6,30351707065885;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
7;3;2;12;0;2;0;2;6,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;5;1;12;0;2;0;2;6,63365862547763;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
6;4;2;12;0;2;0;2;6,83365862547763;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
6;3;3;12;0;2;0;2;7,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;5;2;12;0;2;0;2;7,14370152488211;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
5;4;3;12;0;2;0;2;7,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
4;4;4;12;0;2;0;2;7,82842712474619;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
8;2;1;11;0;2;0;2;5,75682846001088;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
7;3;1;11;0;2;0;2;5,63685040399218;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
7;2;2;11;0;2;0;2;6,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;4;1;11;0;2;0;2;5,83365862547763;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
6;3;2;11;0;2;0;2;6,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;5;1;11;0;2;0;2;6,14370152488211;1,13801118920923;0;0,4;113,401118920923;1,82081790273476;113,321118920923
5;4;2;11;0;2;0;2;6,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;3;3;11;0;2;0;2;6,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
4;4;3;11;0;2;0;2;6,82842712474619;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
7;2;1;10;0;2;0;2;5,30351707065885;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
6;3;1;10;0;2;0;2;5,16699195881097;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;2;2;10;0;2;0;2;5,83365862547763;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;4;1;10;0;2;0;2;5,34370152488211;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
5;3;2;10;0;2;0;2;5,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
4;4;2;10;0;2;0;2;5,82842712474619;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
4;3;3;10;0;2;0;2;6,16176045807952;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
6;2;1;9;0;2;0;2;4,83365862547763;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
5;3;1;9;0;2;0;2;4,67703485821544;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
5;2;2;9;0;2;0;2;5,34370152488211;1,00707596612706;0;1;99,7075966127062;1,00707596612706;99,5075966127062
4;4;1;9;0;2;0;2;4,82842712474619;1,08411876203952;0;0,5;107,911876203952;1,62617814305928;107,811876203952
4;3;2;9;0;2;0;2;5,16176045807952;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
3;3;3;9;0;2;0;2;5,61284039028811;1,03685732652804;0;0,667;103,018732652804;1,38213081626188;102,885332652804
13;1;1;15;1;0;1;2;6,83355506539242;2;0;0,653;199,347;2,694;199,2164
12;2;1;15;1;0;1;2;7,41762340627702;2;0;0,648;199,352;2,704;199,2224
11;3;1;15;1;0;1;2;7,99182260705557;2;0;0,643;199,357;2,714;199,2284
11;2;2;15;1;0;1;2;7,49182260705557;2;0;0,289;199,711;3,422;199,6532
10;4;1;15;1;0;1;2;8,55496473404183;2;0;0,636;199,364;2,728;199,2368
10;3;2;15;1;0;1;2;8,05496473404183;2;0;0,283;199,717;3,434;199,6604
9;5;1;15;1;0;1;2;9,10560191423734;2;0;0,629;199,371;2,742;199,2452
9;4;2;15;1;0;1;2;8,60560191423734;2;0;0,275;199,725;3,45;199,67
9;3;3;15;1;0;1;2;8,43893524757067;2;0;0,157;199,843;3,686;199,8116
8;6;1;15;1;0;1;2;9,64194678969583;2;0;0,619;199,381;2,762;199,2572
8;5;2;15;1;0;1;2;9,14194678969583;2;0;0,265;199,735;3,47;199,682
8;4;3;15;1;0;1;2;8,97528012302917;2;0;0,147;199,853;3,706;199,8236
7;7;1;15;1;0;1;2;10,1617676437494;2;0;0,606;199,394;2,788;199,2728
7;6;2;15;1;0;1;2;9,66176764374936;2;0;0,253;199,747;3,494;199,6964
7;5;3;15;1;0;1;2;9,49510097708269;2;0;0,135;199,865;3,73;199,838
7;4;4;15;1;0;1;2;9,41176764374936;2;0;0,076;199,924;3,848;199,9088
6;6;3;15;1;0;1;2;9,9955962676928;2;0;0,118;199,882;3,764;199,8584
6;5;4;15;1;0;1;2;9,91226293435947;2;0;0,059;199,941;3,882;199,9292
5;5;5;15;1;0;1;2;10,3399689759246;2;0;0;200;4;200
12;1;1;14;1;0;1;2;6,41762340627702;2;0;0,648;199,352;2,704;199,2224
11;2;1;14;1;0;1;2;6,99182260705557;2;0;0,643;199,357;2,714;199,2284
10;3;1;14;1;0;1;2;7,55496473404183;2;0;0,636;199,364;2,728;199,2368
10;2;2;14;1;0;1;2;7,05496473404183;2;0;0,283;199,717;3,434;199,6604
9;4;1;14;1;0;1;2;8,10560191423734;2;0;0,629;199,371;2,742;199,2452
9;3;2;14;1;0;1;2;7,60560191423734;2;0;0,275;199,725;3,45;199,67
8;5;1;14;1;0;1;2;8,64194678969583;2;0;0,619;199,381;2,762;199,2572
8;4;2;14;1;0;1;2;8,14194678969583;2;0;0,265;199,735;3,47;199,682
8;3;3;14;1;0;1;2;7,97528012302917;2;0;0,147;199,853;3,706;199,8236
7;6;1;14;1;0;1;2;9,16176764374936;2;0;0,606;199,394;2,788;199,2728
7;5;2;14;1;0;1;2;8,66176764374936;2;0;0,253;199,747;3,494;199,6964
7;4;3;14;1;0;1;2;8,49510097708269;2;0;0,135;199,865;3,73;199,838
6;6;2;14;1;0;1;2;9,16226293435947;2;0;0,236;199,764;3,528;199,7168
6;5;3;14;1;0;1;2;8,9955962676928;2;0;0,118;199,882;3,764;199,8584
6;4;4;14;1;0;1;2;8,91226293435947;2;0;0,059;199,941;3,882;199,9292
5;5;4;14;1;0;1;2;9,38996897592455;2;0;0,035;199,965;3,93;199,958
11;1;1;13;1;0;1;2;5,99182260705557;2;0;0,643;199,357;2,714;199,2284
10;2;1;13;1;0;1;2;6,55496473404183;2;0;0,636;199,364;2,728;199,2368
9;3;1;13;1;0;1;2;7,10560191423734;2;0;0,629;199,371;2,742;199,2452
9;2;2;13;1;0;1;2;6,60560191423734;2;0;0,275;199,725;3,45;199,67
8;4;1;13;1;0;1;2;7,64194678969583;2;0;0,619;199,381;2,762;199,2572
8;3;2;13;1;0;1;2;7,14194678969583;2;0;0,265;199,735;3,47;199,682
7;5;1;13;1;0;1;2;8,16176764374936;2;0;0,606;199,394;2,788;199,2728
7;4;2;13;1;0;1;2;7,66176764374936;2;0;0,253;199,747;3,494;199,6964
7;3;3;13;1;0;1;2;7,49510097708269;2;0;0,135;199,865;3,73;199,838
6;6;1;13;1;0;1;2;8,66226293435947;2;0;0,589;199,411;2,822;199,2932
6;5;2;13;1;0;1;2;8,16226293435947;2;0;0,236;199,764;3,528;199,7168
6;4;3;13;1;0;1;2;7,9955962676928;2;0;0,118;199,882;3,764;199,8584
